player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active,global_rank_x,global_score_x,fdh_tier_x,fdh_tier_multiplier_x,final_multiplier_x,total_distance_km_x,avg_speed_kmh,minutes,goals_p90,assists_p90,xg_p90,attempt_at_goal_p90,attempt_on_target_p90,attempt_inside_box_p90,corners_p90,crosses_p90,passes_p90,linebreaks_p90,switches_p90,involvements_p90,forced_turnovers_p90,pressures_p90,direct_pressures_p90,fouls_drawn_p90,fouls_committed_p90,receptions_pressure_p90,offers_in_behind_p90,receptions_in_behind_p90,sprints_p90,speed_runs_p90,distance_p90,total_distance_km_y,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,attacking_threat,chance_creation,ball_progression,defensive_actions,possession_security,physical_impact,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,shoot,offense,dribble,pass,speed,defense,grade_shoot,grade_offense,grade_dribble,grade_pass,grade_speed,grade_defense,overall_score,overall_grade,ego_x,ego_y,blue_lock_rank,blue_lock_score,blue_lock_tier,blue_lock_multiplier,blue_lock_final_score,striker_global_score,striker_global_rank
376285,285023_43843,Aissa Mandi,Algeria,DF,0,0,0,0,0,0,0.0,0.0,0,0,14,19,6,0,5,0,0,0,0,382,93,0,0,5,20,10,90,,,,33,3,4,26,13,20,0,1,27,774,5.62,331,81,37858.06,,,,,,,Round of 16,0.0,403.0,1227.0,0.0,False,,,None,1.0,1.0,37.858059999999995,5.62,403.0,0.01953190352603387,0.01494546464137814,0.017704444860096043,0.17554990213682262,0.059386475903042246,0.10722777806195112,0.06484275664513267,0.24197418943183657,68.97641912003388,1.0876186279233595,1.7095555559891746,141.0913858147572,2.8863250666463425,6.772699409132118,1.6028496830416847,0.16163243241786732,0.9707435128971326,6.998368017563678,1.8360621926731786,0.14344482994423255,19.606678295160254,72.09696887592766,7.752105510710417,37.858059999999995,535.0,59.350982709669175,None,1.0,1.0,28.982541695732806,36.3801919474238,79.57391589979558,49.18114415112703,49.43036494942784,54.49542689849448,535.0,59.350982709669175,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
482869,285023_43843,Jaouen Hadjam,Algeria,DF,0,1,0,0,1,0,0.02,0.0,0,0,8,19,5,0,0,0,0,0,0,67,84,0,0,1,0,0,0,,,,34,19,11,4,16,18,0,10,26,147,5.14,158,77,13663.53,,,,,,,Round of 16,0.0,125.0,862.0,0.0,False,,,None,1.0,1.0,13.663530000000002,5.14,125.0,0.024943392076910476,0.01908623928152259,0.026795666155755384,0.4334898980945178,0.07584003016097071,0.1369361929404478,0.08280802227962182,0.3090153026532229,22.15672035349376,0.5517437933255388,0.09017995597036864,48.94945793285144,2.4301932860422477,8.64913635047766,1.8376311968564372,0.206414143340911,0.19318505685477627,8.728026139507953,5.69359685284633,0.1831875029454073,24.201674562228323,55.86277655971939,4.835924276237689,13.663530000000002,657.0,52.87343480480725,None,1.0,1.0,43.21233676714359,43.26549114169719,50.05109791050641,44.98657292088081,42.45112982872751,40.608193975517835,657.0,52.87343480480725,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
511009,285023_43843,Rafik Belghali,Algeria,DF,1,3,33,2,1,0,0.28,3.6,0,0,10,64,10,4,2,0,0,0,0,183,92,5,40,3,67,0,0,,,,97,54,27,16,42,55,7,31,83,406,6.27,480,170,38083.65,,,,,,,Round of 16,1.0,362.0,153.0,0.0,False,,,None,1.0,1.0,38.08365,6.27,362.0,0.18961424624745774,0.015449686385915463,0.06574029569263579,0.6897426655400926,0.23081340994323232,0.44969214151427594,0.06703038537804593,1.0972547108896469,37.58825318433372,0.7854653256348387,0.07299772456414026,83.50364209755865,2.3060087457496046,14.625245343514461,2.334619276093892,0.8447790422571682,0.49522375694789983,16.722184682382494,10.538598933508794,1.3342479953872457,35.34683884166428,99.77342072526277,8.051861941443825,38.08365,70.0,87.12097217110315,None,1.0,1.0,67.50042319606685,60.37590883154792,78.8710092998734,64.95323232206681,82.57273753266102,79.53150645782483,70.0,87.12097217110315,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
395113,285023_43843,Ramy Bensebaini,Algeria,DF,0,2,0,1,1,1,0.04,0.0,0,0,7,36,11,1,5,0,0,0,0,385,93,0,0,8,38,1,100,,,,76,1,1,74,37,39,0,1,69,814,5.3,301,122,35700.14,313.0,67.0,316.0,4.425076007843018,6.237029552459717,5.059248447418213,Round of 16,0.0,403.0,1227.0,0.0,True,276.84999999999997,4.855412149429322,C,1.0,1.0,35.70014,5.3,403.0,0.01953190352603387,0.01494546464137814,0.024260205709983943,0.5033379446312176,0.059386475903042246,0.2711217993091487,0.06484275664513267,0.24197418943183657,69.46810118377547,1.5793006916649523,0.23450936476439693,147.64714666464508,1.7390669179159595,9.558897770334477,2.4223197892776724,0.32552645366506483,0.9707435128971326,13.881916909945975,1.5082741501787835,0.14344482994423255,26.326333166295353,67.18014823851172,7.3984353243806655,35.70014,365.0,68.63974716932498,C,1.0,1.0,37.53110427261779,42.70036750441419,85.89416400505905,49.93160767148273,68.37887507847202,59.56841674771594,365.0,68.63974716932498,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
431858,285023_43843,Rayan Ait Nouri,Algeria,DF,0,1,0,1,0,0,0.02,0.0,0,0,12,70,25,6,4,0,0,0,0,211,90,9,0,7,57,0,0,,,,129,42,52,35,39,90,4,51,83,451,5.89,355,157,32073.2,,,,,,,Round of 16,0.0,315.0,1177.0,0.0,False,,,None,1.0,1.0,32.0732,5.89,315.0,0.02102031502566676,0.016084370606684283,0.022581264896924975,0.36531094849869283,0.06391196997682484,0.2917823971538504,0.06978404178561434,1.8478644059850715,44.07114142131894,1.5232664886939857,0.07599652355433367,94.87128566405674,2.7535080838803774,16.284361458143053,5.076278424963549,1.2322500139499772,0.8683347462869968,17.409144047743187,8.854931103172598,0.8599095997787336,34.50592791625476,81.8242569658423,7.322494485879192,32.0732,106.0,83.86804058505408,None,1.0,1.0,48.55416449676374,59.46517237454876,85.45081695235585,71.97907291486219,82.58761059845303,71.07885578491508,106.0,83.86804058505408,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
511010,285023_43843,Samir Chergui,Algeria,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,24,96,0,0,0,0,0,0,,,,13,1,2,10,2,11,0,3,2,47,1.52,20,6,2625.06,,,,,,,Round of 16,0.0,25.0,602.0,0.0,False,,,None,1.0,1.0,2.62506,1.52,25.0,0.0208550449717936,0.01595790890554247,0.01890378954953388,0.18744210460478458,0.06340946871990685,0.11449166389373328,0.06923537197113665,0.25836614418497333,11.000267878859006,0.28631359311478577,0.07539900874417686,23.42673376029515,0.6318994193073008,4.606550144085441,0.6614511024657127,0.17258182964512597,0.16152105680583462,3.0975398819603814,1.6104485254008192,0.1531621521410267,7.810138351894295,22.557053054957223,2.1115970372796133,2.62506,859.0,26.214577728063098,None,1.0,1.0,14.654865779108592,15.907542472478509,33.661432512218866,13.636829366881908,42.24689848188451,13.382800336167605,859.0,26.214577728063098,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
480983,285023_43843,Zineddine Belaid,Algeria,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,2,2,0,0,0,0,0,1,44,98,0,0,1,100,0,0,,,,7,0,0,7,5,2,0,1,2,89,3.1,37,12,3781.0,,,,,,,Round of 16,0.0,38.0,638.0,0.0,False,,,None,1.0,1.0,3.781,3.1,38.0,0.02310046889768329,0.01767606729417871,0.020939125431183446,0.2076236475824166,0.07023664834882651,0.12681876852331392,0.07668981577368542,0.2861839466676553,16.061409985146554,0.5109786310501312,0.08351707986085496,34.090250431884215,0.6999348551832458,4.714852464099948,1.120344684287966,0.19116339444074754,0.17891172875007338,3.431046243215338,1.5900043389858847,0.16965283635788456,9.814070543890985,28.28097818219443,2.5630140773943126,3.781,812.0,37.29915406716398,None,1.0,1.0,25.14866528290021,30.28449364422656,46.26216183559425,21.038493970026114,45.26613083766553,20.378267819638378,812.0,37.29915406716398,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
512132,285023_43843,Adil Boulbina,Algeria,FW,0,0,0,0,0,0,0.0,0.0,0,0,1,13,0,0,0,0,0,0,1,19,84,0,0,1,100,1,100,,,,46,20,19,7,13,33,2,6,20,42,3.53,54,21,3442.77,,,,,,,Round of 16,0.0,28.0,609.0,0.0,False,,,None,1.0,1.0,3.44277,3.53,28.0,0.021509780326406443,0.016458900735590355,0.019497266061858858,0.19332677054502956,0.06540018228798072,0.11808608146804508,0.07140898731843434,0.26647744048098665,10.443163808318992,0.47579285745487543,0.2582566985262791,23.25975335318864,0.8322282051309142,6.375585972877745,0.6822170812836763,0.17799996351082903,0.1665919423660547,6.443616095918185,5.090328702102978,0.5189517527170902,10.762692901329723,29.401901604839804,2.3254786807611847,3.44277,851.0,28.45183057050366,None,1.0,1.0,21.77364082713705,26.721122718549477,29.82214620250409,17.54592301167201,31.414348896693134,16.74170181989228,851.0,28.45183057050366,None,1.0,1.0,35.640377312719835,38.75460099419421,37.69458347343747,48.3834133344611,13.390146666178996,13.524412535097136,C,C,D,C,E,E,32.3899297935337,D,40.238154304142896,38.633282111542975,,,None,1.0,26.991608161278087,46.25454152249134,215.0
405877,285023_43843,Amine Gouiri,Algeria,FW,2,3,33,2,1,0,0.62,1.61,0,0,7,126,12,1,1,0,0,0,0,58,88,1,0,0,0,0,0,,,,188,69,107,12,139,49,3,40,40,137,6.17,355,131,27787.87,95.0,356.0,352.0,5.377669334411621,4.418607234954834,4.666876792907715,Round of 16,1.0,270.0,127.0,0.0,True,198.4,5.056111884117127,C,1.0,1.0,27.787869999999998,6.17,270.0,0.20560538963234076,0.016752637799841527,0.1337465009600872,0.7479122075529251,0.4339908211406565,0.48761698975919693,0.07268340209455054,0.454944914134744,17.79429731781072,0.3005724591495377,0.0791539976468703,41.127477611384286,1.9493511165167983,27.248794713338427,2.8989331733935297,0.36488840617369117,0.35327678949761054,10.232847993665105,14.18304907623155,0.7119250596865988,31.16306183101569,85.22385946642238,6.839461256480132,27.787869999999998,290.0,72.36396315326678,C,1.0,1.0,73.64443307157028,46.7158044926701,54.47705039640941,63.08417643700099,55.35164504438198,66.2227799844189,290.0,72.36396315326678,C,1.0,1.0,73.87547933830321,59.24562668386901,64.61392945525094,41.836713116660675,82.7914121648806,73.10946539280532,A,B,B,D,A,A,59.683112297900266,A,67.24194073591663,34.99841420869014,198.2,5.06852536201477,BL-C,1.0,49.73592691491689,76.72322664359864,59.0
482874,285023_43843,Anis Hadj Moussa,Algeria,FW,1,2,0,2,0,0,0.15,0.0,5,0,3,34,1,0,2,0,0,0,0,36,69,4,50,5,60,1,100,,,,50,24,22,4,15,35,2,20,27,95,4.9,151,60,12312.89,,,,,,,Round of 16,0.0,114.0,842.0,0.0,False,,,None,1.0,1.0,12.31289,4.9,114.0,0.02510505776279346,0.01920994298448568,0.054354991054197103,0.6469583549462872,0.2869904497936179,0.5591414727314954,1.1366391132037217,1.1536536341328376,15.769899575559164,1.3979553217387095,0.3014233170094747,38.312452584132195,1.3926497184382325,11.865077186318066,1.006905932116962,0.20775197598036368,0.6157549025852442,8.995254000309863,6.783793167146676,0.6056925514981326,20.777332036145754,54.750228008109644,4.582743061350579,12.31289,491.0,61.44928409385759,None,1.0,1.0,62.31233214783596,73.86901507381346,46.68589016658565,42.88432778980917,39.73250364557145,40.747419468765614,491.0,61.44928409385759,None,1.0,1.0,42.283469709551305,40.19656206124541,48.30701794703701,61.59945867078302,46.801506894407666,35.741609663255886,C,C,C,A,C,D,38.88684741969143,C,48.34028659532015,55.77918905715682,,,None,1.0,32.40570618307619,53.27143166089965,156.0
